119,Halorubrum_Sp_AJ67.gene.006112,Halorubrum_Sp_AJ67.gene.006112,-,scaffold00006:95029-97000,ctrl,uv,NOTEST,0,"825,377",inf,0,1,1,no,C467_05704,ABC transporter,ABC transporter,[V] COG1132 ABC-type multidrug transport system%2C ATPase and permease components
121,Halorubrum_Sp_AJ67.gene.006115,Halorubrum_Sp_AJ67.gene.006115,-,scaffold00006:104289-104937,ctrl,uv,NOTEST,0,"1775,86",inf,0,1,1,no,C472_08194,branched-chain alpha-keto acid dehydrogenase subunit E2,branched-chain alpha-keto acid dehydrogenase subunit E2,
122,Halorubrum_Sp_AJ67.gene.006124,Halorubrum_Sp_AJ67.gene.006124,-,scaffold00006:110647-111067,ctrl,uv,NOTEST,0,"3498,2",inf,0,1,1,no,C472_08259,uncharacterized protein,uncharacterized protein,[R] COG1661 Predicted DNA-binding protein with PD1-like DNA-binding motif
126,Halorubrum_Sp_AJ67.gene.006133,Halorubrum_Sp_AJ67.gene.006133,-,scaffold00006:133737-134520,ctrl,uv,NOTEST,0,"1349,98",inf,0,1,1,no,C473_12776,glycosyl transferase family 2 protein,glycosyl transferase family 2 protein,[M] COG0463 Glycosyltransferases involved in cell wall biogenesis
128,Halorubrum_Sp_AJ67.gene.006142,Halorubrum_Sp_AJ67.gene.006142,-,scaffold00006:149757-151083,ctrl,uv,OK,0,"2424,73",inf,-nan,"0,0462","0,287901",no,sufB,feS assembly protein SufB,feS assembly protein SufB,[O] COG0719 ABC-type transport system involved in Fe-S cluster assembly%2C permease component
129,Halorubrum_Sp_AJ67.gene.00638,Halorubrum_Sp_AJ67.gene.00638,-,scaffold00006:21823-23362,ctrl,uv,NOTEST,0,"440,852",inf,0,1,1,no,CcarbDRAFT_2933,hypothetical protein,hypothetical protein,
130,Halorubrum_Sp_AJ67.gene.00650,Halorubrum_Sp_AJ67.gene.00650,-,scaffold00006:33128-35413,ctrl,uv,NOTEST,0,"655,309",inf,0,1,1,no,C449_14302,integrase family protein,integrase family protein,[L] COG0582 Integrase
131,Halorubrum_Sp_AJ67.gene.00661,Halorubrum_Sp_AJ67.gene.00661,-,scaffold00006:39386-40268,ctrl,uv,NOTEST,0,"1002,38",inf,0,1,1,no,C472_07954,methyl-accepting chemotaxis sensory transducer,methyl-accepting chemotaxis sensory transducer,[NT] COG0840 Methyl-accepting chemotaxis protein
132,Halorubrum_Sp_AJ67.gene.00663,Halorubrum_Sp_AJ67.gene.00663,-,scaffold00006:40471-40885,ctrl,uv,NOTEST,0,"3371,82",inf,0,1,1,no,C472_07959,uncharacterized protein,uncharacterized protein,
139,Halorubrum_Sp_AJ67.gene.00690,Halorubrum_Sp_AJ67.gene.00690,-,scaffold00006:72959-73370,ctrl,uv,NOTEST,0,"3315,26",inf,0,1,1,no,C472_08069,signal transduction protein with CBS domains,signal transduction protein with CBS domains,[R] COG0517 FOG: CBS domain
140,Halorubrum_Sp_AJ67.gene.00696,Halorubrum_Sp_AJ67.gene.00696,-,scaffold00006:79201-80290,ctrl,uv,NOTEST,0,"860,202",inf,0,1,1,no,C472_08094,anthranilate phosphoribosyltransferase,anthranilate phosphoribosyltransferase,[E] COG0547 Anthranilate phosphoribosyltransferase
142,Halorubrum_Sp_AJ67.gene.007149,Halorubrum_Sp_AJ67.gene.007149,-,scaffold00007:153457-154828,ctrl,uv,NOTEST,0,"640,365",inf,0,1,1,no,C467_14149,geranylgeranyl reductase,geranylgeranyl reductase,[C] COG0644 Dehydrogenases (flavoproteins)
143,Halorubrum_Sp_AJ67.gene.007154,Halorubrum_Sp_AJ67.gene.007154,-,scaffold00007:159822-161134,ctrl,uv,NOTEST,0,"851,252",inf,0,1,1,no,C472_03603,basic membrane lipoprotein,basic membrane lipoprotein,[R] COG1744 Uncharacterized ABC-type transport system%2C periplasmic component/surface lipoprotein
144,Halorubrum_Sp_AJ67.gene.00766,Halorubrum_Sp_AJ67.gene.00766,-,scaffold00007:47296-48828,ctrl,uv,NOTEST,0,"1320,13",inf,0,1,1,no,OSG_eHP6_00010,hypothetical protein,hypothetical protein,
146,Halorubrum_Sp_AJ67.gene.0078,Halorubrum_Sp_AJ67.gene.0078,-,scaffold00007:12392-13913,ctrl,uv,NOTEST,0,"595,5",inf,0,1,1,no,C472_03244,response regulator,response regulator,
147,Halorubrum_Sp_AJ67.gene.00782,Halorubrum_Sp_AJ67.gene.00782,-,scaffold00007:57061-59685,ctrl,uv,NOTEST,0,"333,885",inf,0,1,1,no,C481_11015,uncharacterized protein,uncharacterized protein,
148,Halorubrum_Sp_AJ67.gene.00796,Halorubrum_Sp_AJ67.gene.00796,-,scaffold00007:69896-70574,ctrl,uv,NOTEST,0,"1570,5",inf,0,1,1,no,C472_03319,thiJ/PfpI domain protein,thiJ/PfpI domain protein,[R] COG0693 Putative intracellular protease/amidase
149,Halorubrum_Sp_AJ67.gene.0081,Halorubrum_Sp_AJ67.gene.0081,-,scaffold00008:578-3839,ctrl,uv,NOTEST,0,"484,372",inf,0,1,1,no,ileS,isoleucine--tRNA ligase,isoleucine--tRNA ligase,[J] COG0060 Isoleucyl-tRNA synthetase
150,Halorubrum_Sp_AJ67.gene.008117,Halorubrum_Sp_AJ67.gene.008117,-,scaffold00008:184855-185788,ctrl,uv,NOTEST,0,"939,816",inf,0,1,1,no,C467_12826,peptidyl-prolyl cis-trans isomerase,peptidyl-prolyl cis-trans isomerase,[O] COG1047 FKBP-type peptidyl-prolyl cis-trans isomerases 2
151,Halorubrum_Sp_AJ67.gene.008131,Halorubrum_Sp_AJ67.gene.008131,-,scaffold00008:200162-201088,ctrl,uv,NOTEST,0,"1489,67",inf,0,1,1,no,C467_12776,helicase c2 domain protein,helicase c2 domain protein,[KL] COG1199 Rad3-related DNA helicases
153,Halorubrum_Sp_AJ67.gene.0084,Halorubrum_Sp_AJ67.gene.0084,-,scaffold00008:7048-8857,ctrl,uv,NOTEST,0,"1354,67",inf,0,1,1,no,C473_15526,pyruvate flavodoxin/ferredoxin oxidoreductase domain protein,pyruvate flavodoxin/ferredoxin oxidoreductase domain protein,[C] COG0674 Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases%2C alpha subunit
154,Halorubrum_Sp_AJ67.gene.00875,Halorubrum_Sp_AJ67.gene.00875,-,scaffold00008:102921-104616,ctrl,uv,NOTEST,0,"479,062",inf,0,1,1,no,C472_05302,type II secretion system protein E,type II secretion system protein E,[NU] COG0630 Type IV secretory pathway%2C VirB11 components%2C and related ATPases involved in archaeal flagella biosynthesis
155,Halorubrum_Sp_AJ67.gene.00910,Halorubrum_Sp_AJ67.gene.00910,-,scaffold00009:8517-11702,ctrl,uv,NOTEST,0,"1493,66",inf,0,1,1,no,C472_09978,citrate synthase,citrate synthase,[C] COG0372 Citrate synthase
157,Halorubrum_Sp_AJ67.gene.00912,Halorubrum_Sp_AJ67.gene.00912,-,scaffold00009:8517-11702,ctrl,uv,NOTEST,0,"442,78",inf,0,1,1,no,C472_09983,ATPase,ATPase,[R] COG1855 ATPase (PilT family)
160,Halorubrum_Sp_AJ67.gene.0092,Halorubrum_Sp_AJ67.gene.0092,-,scaffold00009:533-1559,ctrl,uv,NOTEST,0,"827,483",inf,0,1,1,no,C472_09953,aldo/keto reductase,aldo/keto reductase,[C] COG0667 Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)
163,Halorubrum_Sp_AJ67.gene.00948,Halorubrum_Sp_AJ67.gene.00948,-,scaffold00009:69130-74077,ctrl,uv,NOTEST,0,"1652,71",inf,0,1,1,no,C467_02891,oligopeptide/dipeptide ABC transporter ATPase,oligopeptide/dipeptide ABC transporter ATPase,[O] COG0330 Membrane protease subunits%2C stomatin/prohibitin homologs
165,Halorubrum_Sp_AJ67.gene.00950,Halorubrum_Sp_AJ67.gene.00950,-,scaffold00009:69130-74077,ctrl,uv,NOTEST,0,"960,599",inf,0,1,1,no,C464_07355,oligopeptide ABC transporter permease,oligopeptide ABC transporter permease,[EP] COG0601 ABC-type dipeptide/oligopeptide/nickel transport systems%2C permease components
166,Halorubrum_Sp_AJ67.gene.00952,Halorubrum_Sp_AJ67.gene.00952,-,scaffold00009:69130-74077,ctrl,uv,NOTEST,0,"1234,12",inf,0,1,1,no,C461_10493,oligopeptide ABC transporter solute-binding protein,oligopeptide ABC transporter solute-binding protein,[E] COG0747 ABC-type dipeptide transport system%2C periplasmic component
167,Halorubrum_Sp_AJ67.gene.00954,Halorubrum_Sp_AJ67.gene.00954,-,scaffold00009:77942-78764,ctrl,uv,NOTEST,0,"1276,25",inf,0,1,1,no,C462_05680,NAD-specific glutamate dehydrogenase domain protein,NAD-specific glutamate dehydrogenase domain protein,
168,Halorubrum_Sp_AJ67.gene.00955,Halorubrum_Sp_AJ67.gene.00955,-,scaffold00009:78848-78971,ctrl,uv,OK,0,105768,inf,-nan,"0,1222","0,287901",no,,hypothetical protein,hypothetical protein,
169,Halorubrum_Sp_AJ67.gene.0097,Halorubrum_Sp_AJ67.gene.0097,-,scaffold00009:4233-5097,ctrl,uv,NOTEST,0,"2151,84",inf,0,1,1,no,C467_02596,2-oxoglutarate ferredoxin oxidoreductase subunit beta,2-oxoglutarate ferredoxin oxidoreductase subunit beta,[C] COG1013 Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases%2C beta subunit
170,Halorubrum_Sp_AJ67.gene.00977,Halorubrum_Sp_AJ67.gene.00977,-,scaffold00009:111958-112753,ctrl,uv,NOTEST,0,"2800,28",inf,0,1,1,no,,hypothetical protein,hypothetical protein,
171,Halorubrum_Sp_AJ67.gene.00982,Halorubrum_Sp_AJ67.gene.00982,-,scaffold00009:115392-116424,ctrl,uv,NOTEST,0,"845,809",inf,0,1,1,no,C472_10479,glutathione S-transferase,glutathione S-transferase,[O] COG0435 Predicted glutathione S-transferase
172,Halorubrum_Sp_AJ67.gene.00987,Halorubrum_Sp_AJ67.gene.00987,-,scaffold00009:119207-120476,ctrl,uv,NOTEST,0,"1311,32",inf,0,1,1,no,C472_10499,extracellular solute-binding protein family 1,extracellular solute-binding protein family 1,[G] COG2182 Maltose-binding periplasmic proteins/domains
173,Halorubrum_Sp_AJ67.gene.01026,Halorubrum_Sp_AJ67.gene.01026,-,scaffold00010:37531-40447,ctrl,uv,NOTEST,0,"272,462",inf,0,1,1,no,C472_07684,uncharacterized protein,uncharacterized protein,
174,Halorubrum_Sp_AJ67.gene.01030,Halorubrum_Sp_AJ67.gene.01030,-,scaffold00010:46296-48384,ctrl,uv,NOTEST,0,"364,845",inf,0,1,1,no,C467_06219,"serine protein kinase, PrkA","serine protein kinase, PrkA",[T] COG2766 Putative Ser protein kinase
176,Halorubrum_Sp_AJ67.gene.01060,Halorubrum_Sp_AJ67.gene.01060,-,scaffold00010:87662-89041,ctrl,uv,NOTEST,0,"724,648",inf,0,1,1,no,C472_07490,DNA polymerase II small subunit,DNA polymerase II small subunit,[L] COG1311 Archaeal DNA polymerase II%2C small subunit/DNA polymerase delta%2C subunit B
177,Halorubrum_Sp_AJ67.gene.01081,Halorubrum_Sp_AJ67.gene.01081,-,scaffold00010:109352-110255,ctrl,uv,NOTEST,0,"2528,53",inf,0,1,1,no,C472_07400,uncharacterized protein,uncharacterized protein,
178,Halorubrum_Sp_AJ67.gene.01090,Halorubrum_Sp_AJ67.gene.01090,-,scaffold00010:123346-124033,ctrl,uv,NOTEST,0,"1404,83",inf,0,1,1,no,C467_11799,uncharacterized protein,uncharacterized protein,
179,Halorubrum_Sp_AJ67.gene.01167,Halorubrum_Sp_AJ67.gene.01167,-,scaffold00011:83589-84611,ctrl,uv,OK,0,"1990,64",inf,-nan,"0,09815","0,287901",no,pdxS,pyridoxal biosynthesis lyase PdxS,pyridoxal biosynthesis lyase PdxS,[H] COG0214 Pyridoxine biosynthesis enzyme
180,Halorubrum_Sp_AJ67.gene.01172,Halorubrum_Sp_AJ67.gene.01172,-,scaffold00011:90600-91419,ctrl,uv,NOTEST,0,"1197,33",inf,0,1,1,no,psmA,"proteasome endopeptidase complex, archaeal, alpha subunit","proteasome endopeptidase complex, archaeal, alpha subunit",[O] COG0638 20S proteasome%2C alpha and beta subunits
181,Halorubrum_Sp_AJ67.gene.01189,Halorubrum_Sp_AJ67.gene.01189,-,scaffold00011:127762-129075,ctrl,uv,NOTEST,0,"711,828",inf,0,1,1,no,C461_08329,trkA-N domain protein,trkA-N domain protein,[P] COG1226 Kef-type K+ transport systems%2C predicted NAD-binding component
182,Halorubrum_Sp_AJ67.gene.01192,Halorubrum_Sp_AJ67.gene.01192,-,scaffold00011:133648-134020,ctrl,uv,OK,0,"8181,81",inf,-nan,"0,098","0,287901",no,C472_02674,"succinate dehydrogenase/fumarate reductase, flavoprotein subunit domain protein","succinate dehydrogenase/fumarate reductase, flavoprotein subunit domain protein",[C] COG1053 Succinate dehydrogenase/fumarate reductase%2C flavoprotein subunit
183,Halorubrum_Sp_AJ67.gene.012101,Halorubrum_Sp_AJ67.gene.012101,-,scaffold00012:133059-135162,ctrl,uv,NOTEST,0,"1094,61",inf,0,1,1,no,C463_02786,XRE family transcriptional regulator protein,XRE family transcriptional regulator protein,[L] COG1241 Predicted ATPase involved in replication control%2C Cdc46/Mcm family
187,Halorubrum_Sp_AJ67.gene.01243,Halorubrum_Sp_AJ67.gene.01243,-,scaffold00012:75314-76346,ctrl,uv,NOTEST,0,"866,314",inf,0,1,1,no,radA,DNA repair and recombination protein RadA,DNA repair and recombination protein RadA,[L] COG0468 RecA/RadA recombinase
188,Halorubrum_Sp_AJ67.gene.01245,Halorubrum_Sp_AJ67.gene.01245,-,scaffold00012:82283-83387,ctrl,uv,NOTEST,0,"845,551",inf,0,1,1,no,cdc6,ORC1-type DNA replication protein,ORC1-type DNA replication protein,[LO] COG1474 Cdc6-related protein%2C AAA superfamily ATPase
189,Halorubrum_Sp_AJ67.gene.01252,Halorubrum_Sp_AJ67.gene.01252,-,scaffold00012:91296-93351,ctrl,uv,NOTEST,0,"700,701",inf,0,1,1,no,uvrB,excinuclease ABC subunit B,excinuclease ABC subunit B,[L] COG0556 Helicase subunit of the DNA excision repair complex
192,Halorubrum_Sp_AJ67.gene.0126,Halorubrum_Sp_AJ67.gene.0126,-,scaffold00012:7515-8791,ctrl,uv,NOTEST,0,"1220,38",inf,0,1,1,no,pcn,DNA polymerase sliding clamp,DNA polymerase sliding clamp,[L] COG0592 DNA polymerase sliding clamp subunit (PCNA homolog)
193,Halorubrum_Sp_AJ67.gene.01261,Halorubrum_Sp_AJ67.gene.01261,-,scaffold00012:101066-102371,ctrl,uv,NOTEST,0,"666,299",inf,0,1,1,no,C472_06799,O-acetylhomoserine/O-acetylserine sulfhydrylase,O-acetylhomoserine/O-acetylserine sulfhydrylase,[E] COG2873 O-acetylhomoserine sulfhydrylase
194,Halorubrum_Sp_AJ67.gene.01267,Halorubrum_Sp_AJ67.gene.01267,-,scaffold00012:105535-107335,ctrl,uv,NOTEST,0,"425,901",inf,0,1,1,no,pepF,oligoendopeptidase F,oligoendopeptidase F,[E] COG1164 Oligoendopeptidase F
195,Halorubrum_Sp_AJ67.gene.01277,Halorubrum_Sp_AJ67.gene.01277,-,scaffold00012:111681-111813,ctrl,uv,OK,0,"83343,1",inf,-nan,"0,1222","0,287901",no,,hypothetical protein,hypothetical protein,
196,Halorubrum_Sp_AJ67.gene.01318,Halorubrum_Sp_AJ67.gene.01318,-,scaffold00013:12585-15457,ctrl,uv,NOTEST,0,"724,244",inf,0,1,1,no,C462_07865,uncharacterized protein,uncharacterized protein,[M] COG1361 S-layer domain
197,Halorubrum_Sp_AJ67.gene.01323,Halorubrum_Sp_AJ67.gene.01323,-,scaffold00013:21541-24013,ctrl,uv,NOTEST,0,"660,537",inf,0,1,1,no,C465_13930,putative lipid/cholesterol transport,putative lipid/cholesterol transport,[R] COG1033 Predicted exporters of the RND superfamily
198,Halorubrum_Sp_AJ67.gene.01327,Halorubrum_Sp_AJ67.gene.01327,-,scaffold00013:27746-28919,ctrl,uv,NOTEST,0,"715,129",inf,0,1,1,no,C466_07280,cell division protein FtsZ,cell division protein FtsZ,[D] COG0206 Cell division GTPase
201,Halorubrum_Sp_AJ67.gene.01356,Halorubrum_Sp_AJ67.gene.01356,-,scaffold00013:50041-51163,ctrl,uv,NOTEST,0,"1420,69",inf,0,1,1,no,C491_04200,HTR-like protein domain protein,HTR-like protein domain protein,[T] COG0642 Signal transduction histidine kinase
202,Halorubrum_Sp_AJ67.gene.01372,Halorubrum_Sp_AJ67.gene.01372,-,scaffold00013:63055-64253,ctrl,uv,NOTEST,0,"1354,89",inf,0,1,1,no,HQ_1903A,uncharacterized protein,uncharacterized protein,
203,Halorubrum_Sp_AJ67.gene.0142,Halorubrum_Sp_AJ67.gene.0142,-,scaffold00014:268-3516,ctrl,uv,NOTEST,0,"545,829",inf,0,1,1,no,C468_01910,"arsenite oxidase, large subunit","arsenite oxidase, large subunit",[C] COG0243 Anaerobic dehydrogenases%2C typically selenocysteine-containing
205,Halorubrum_Sp_AJ67.gene.0143,Halorubrum_Sp_AJ67.gene.0143,-,scaffold00014:268-3516,ctrl,uv,NOTEST,0,"1662,07",inf,0,1,1,no,C468_01915,peptidyl-prolyl cis-trans isomerase,peptidyl-prolyl cis-trans isomerase,[O] COG1047 FKBP-type peptidyl-prolyl cis-trans isomerases 2
206,Halorubrum_Sp_AJ67.gene.01449,Halorubrum_Sp_AJ67.gene.01449,-,scaffold00014:80927-82151,ctrl,uv,NOTEST,0,"714,966",inf,0,1,1,no,pan,proteasome-activating nucleotidase,proteasome-activating nucleotidase,[O] COG1222 ATP-dependent 26S proteasome regulatory subunit
207,Halorubrum_Sp_AJ67.gene.01451,Halorubrum_Sp_AJ67.gene.01451,-,scaffold00014:82446-83004,ctrl,uv,NOTEST,0,"1976,52",inf,0,1,1,no,C472_02282,response regulator,response regulator,[T] COG0784 FOG: CheY-like receiver
208,Halorubrum_Sp_AJ67.gene.01454,Halorubrum_Sp_AJ67.gene.01454,-,scaffold00014:86305-87283,ctrl,uv,NOTEST,0,"994,338",inf,0,1,1,no,C467_07115,uncharacterized protein,uncharacterized protein,
214,Halorubrum_Sp_AJ67.gene.01525,Halorubrum_Sp_AJ67.gene.01525,-,scaffold00015:25551-26046,ctrl,uv,NOTEST,0,"2371,8",inf,0,1,1,no,C472_06395,deoxyribonuclease/rho motif-related TRAM,deoxyribonuclease/rho motif-related TRAM,
215,Halorubrum_Sp_AJ67.gene.01541,Halorubrum_Sp_AJ67.gene.01541,-,scaffold00015:51646-52343,ctrl,uv,OK,0,"1858,91",inf,-nan,"0,12655","0,287901",no,C472_06330,response regulator,response regulator,[T] COG0784 FOG: CheY-like receiver
216,Halorubrum_Sp_AJ67.gene.01543,Halorubrum_Sp_AJ67.gene.01543,-,scaffold00015:52354-53086,ctrl,uv,NOTEST,0,"1308,7",inf,0,1,1,no,C472_06325,"circadian clock protein, KaiC","circadian clock protein, KaiC",[T] COG0467 RecA-superfamily ATPases implicated in signal transduction
217,Halorubrum_Sp_AJ67.gene.01550,Halorubrum_Sp_AJ67.gene.01550,-,scaffold00015:54958-55803,ctrl,uv,OK,0,"2844,24",inf,-nan,"0,09645","0,287901",no,C469_15303,flagellin,flagellin,
218,Halorubrum_Sp_AJ67.gene.01567,Halorubrum_Sp_AJ67.gene.01567,-,scaffold00015:86172-86751,ctrl,uv,OK,0,"3813,84",inf,-nan,"0,098","0,287901",no,C473_10353,isochorismatase hydrolase,isochorismatase hydrolase,[Q] COG1335 Amidases related to nicotinamidase
219,Halorubrum_Sp_AJ67.gene.01569,Halorubrum_Sp_AJ67.gene.01569,-,scaffold00015:88900-89866,ctrl,uv,NOTEST,0,"1021,32",inf,0,1,1,no,C472_06180,squalene/phytoene synthase,squalene/phytoene synthase,[I] COG1562 Phytoene/squalene synthetase
220,Halorubrum_Sp_AJ67.gene.01616,Halorubrum_Sp_AJ67.gene.01616,-,scaffold00016:26761-28924,ctrl,uv,NOTEST,0,"762,416",inf,0,1,1,no,C467_04767,coA-binding protein,coA-binding protein,[C] COG1042 Acyl-CoA synthetase (NDP forming)
222,Halorubrum_Sp_AJ67.gene.01628,Halorubrum_Sp_AJ67.gene.01628,-,scaffold00016:47370-49152,ctrl,uv,NOTEST,0,"470,891",inf,0,1,1,no,C472_09126,putative lipid/cholesterol transport,putative lipid/cholesterol transport,
223,Halorubrum_Sp_AJ67.gene.01630,Halorubrum_Sp_AJ67.gene.01630,-,scaffold00016:53316-55217,ctrl,uv,NOTEST,0,"556,644",inf,0,1,1,no,C472_09106,L-lactate permease,L-lactate permease,[C] COG1620 L-lactate permease
224,Halorubrum_Sp_AJ67.gene.0165,Halorubrum_Sp_AJ67.gene.0165,-,scaffold00016:8638-8989,ctrl,uv,OK,0,"3944,34",inf,-nan,"0,1222","0,287901",no,C472_09266,"transcriptional regulator, PadR-like family protein","transcriptional regulator, PadR-like family protein",[K] COG1695 Predicted transcriptional regulators
228,Halorubrum_Sp_AJ67.gene.01662,Halorubrum_Sp_AJ67.gene.01662,-,scaffold00016:115605-117440,ctrl,uv,NOTEST,0,"608,059",inf,0,1,1,no,C470_07546,multi-sensor signal transduction histidine kinase,multi-sensor signal transduction histidine kinase,[T] COG0642 Signal transduction histidine kinase
229,Halorubrum_Sp_AJ67.gene.01666,Halorubrum_Sp_AJ67.gene.01666,-,scaffold00016:130170-131178,ctrl,uv,OK,0,"2831,28",inf,-nan,"0,0689","0,287901",no,C467_05092,phosphate/phosphonate ABC transporter substrate-binding protein,phosphate/phosphonate ABC transporter substrate-binding protein,[P] COG3221 ABC-type phosphate/phosphonate transport system%2C periplasmic component
230,Halorubrum_Sp_AJ67.gene.01667,Halorubrum_Sp_AJ67.gene.01667,-,scaffold00016:131205-132998,ctrl,uv,NOTEST,0,"1128,86",inf,0,1,1,no,phnC,"phosphonate ABC transporter, ATP-binding protein","phosphonate ABC transporter, ATP-binding protein",[P] COG3638 ABC-type phosphate/phosphonate transport system%2C ATPase component
233,Halorubrum_Sp_AJ67.gene.01823,Halorubrum_Sp_AJ67.gene.01823,-,scaffold00018:21717-22878,ctrl,uv,NOTEST,0,"782,753",inf,0,1,1,no,CLDAP_10410,glycosyl transferases group 1 family protein,glycosyl transferases group 1 family protein,[M] COG0438 Glycosyltransferase
234,Halorubrum_Sp_AJ67.gene.01853,Halorubrum_Sp_AJ67.gene.01853,-,scaffold00018:54421-55495,ctrl,uv,NOTEST,0,"882,997",inf,0,1,1,no,C464_10983,glycosyltransferase AglI,glycosyltransferase AglI,[M] COG0463 Glycosyltransferases involved in cell wall biogenesis
235,Halorubrum_Sp_AJ67.gene.01858,Halorubrum_Sp_AJ67.gene.01858,-,scaffold00018:68799-71395,ctrl,uv,NOTEST,0,"973,928",inf,0,1,1,no,C464_10953,degT/DnrJ/EryC1/StrS aminotransferase,degT/DnrJ/EryC1/StrS aminotransferase,[M] COG0399 Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis
237,Halorubrum_Sp_AJ67.gene.01950,Halorubrum_Sp_AJ67.gene.01950,-,scaffold00019:96825-97449,ctrl,uv,NOTEST,0,"1673,11",inf,0,1,1,no,adk,adenylate kinase,adenylate kinase,[F] COG0563 Adenylate kinase and related kinases
238,Halorubrum_Sp_AJ67.gene.01951,Halorubrum_Sp_AJ67.gene.01951,-,scaffold00019:97548-98454,ctrl,uv,NOTEST,0,"1026,05",inf,0,1,1,no,C467_09516,uncharacterized protein,uncharacterized protein,[S] COG1422 Predicted membrane protein
239,Halorubrum_Sp_AJ67.gene.01969,Halorubrum_Sp_AJ67.gene.01969,-,scaffold00019:118438-119779,ctrl,uv,NOTEST,0,"637,117",inf,0,1,1,no,C467_09429,aminotransferase class-III,aminotransferase class-III,[E] COG0160 4-aminobutyrate aminotransferase and related aminotransferases
240,Halorubrum_Sp_AJ67.gene.01970,Halorubrum_Sp_AJ67.gene.01970,-,scaffold00019:123970-125269,ctrl,uv,NOTEST,0,"818,613",inf,0,1,1,no,nasB,major facilitator superfamily transporter (putative substrate nitrate/nitrite) protein,major facilitator superfamily transporter (putative substrate nitrate/nitrite) protein,[P] COG2223 Nitrate/nitrite transporter
242,Halorubrum_Sp_AJ67.gene.02026,Halorubrum_Sp_AJ67.gene.02026,-,scaffold00020:43252-43993,ctrl,uv,NOTEST,0,"1186,17",inf,0,1,1,no,C465_08401,uncharacterized protein,uncharacterized protein,
249,Halorubrum_Sp_AJ67.gene.02038,Halorubrum_Sp_AJ67.gene.02038,-,scaffold00020:52415-54175,ctrl,uv,OK,0,"2184,91",inf,-nan,"0,12605","0,287901",no,C470_10500,30S ribosomal protein S4e domain protein,30S ribosomal protein S4e domain protein,[J] COG0094 Ribosomal protein L5
250,Halorubrum_Sp_AJ67.gene.02042,Halorubrum_Sp_AJ67.gene.02042,-,scaffold00020:54177-54920,ctrl,uv,OK,0,"4771,68",inf,-nan,"0,1256","0,287901",no,rps17p,archaeal ribosomal protein S17P,archaeal ribosomal protein S17P,[J] COG0186 Ribosomal protein S17
251,Halorubrum_Sp_AJ67.gene.02043,Halorubrum_Sp_AJ67.gene.02043,-,scaffold00020:56916-57381,ctrl,uv,NOTEST,0,"2708,1",inf,0,1,1,no,rplV,ribosomal protein L22,ribosomal protein L22,[J] COG0091 Ribosomal protein L22
253,Halorubrum_Sp_AJ67.gene.02113,Halorubrum_Sp_AJ67.gene.02113,-,scaffold00021:23456-25516,ctrl,uv,NOTEST,0,"493,336",inf,0,1,1,no,C468_15037,na+/solute symporter,na+/solute symporter,[R] COG4147 Predicted symporter
254,Halorubrum_Sp_AJ67.gene.0212,Halorubrum_Sp_AJ67.gene.0212,-,scaffold00021:23-1954,ctrl,uv,NOTEST,0,"709,999",inf,0,1,1,no,trpB,"tryptophan synthase, beta subunit","tryptophan synthase, beta subunit",[E] COG0133 Tryptophan synthase beta chain
256,Halorubrum_Sp_AJ67.gene.02121,Halorubrum_Sp_AJ67.gene.02121,-,scaffold00021:37563-39039,ctrl,uv,NOTEST,0,"638,294",inf,0,1,1,no,C464_10628,uncharacterized protein,uncharacterized protein,
257,Halorubrum_Sp_AJ67.gene.02129,Halorubrum_Sp_AJ67.gene.02129,-,scaffold00021:47333-48683,ctrl,uv,NOTEST,0,"665,156",inf,0,1,1,no,purA,adenylosuccinate synthase,adenylosuccinate synthase,[F] COG0104 Adenylosuccinate synthase
258,Halorubrum_Sp_AJ67.gene.0217,Halorubrum_Sp_AJ67.gene.0217,-,scaffold00021:7794-8406,ctrl,uv,NOTEST,0,"2111,87",inf,0,1,1,no,C472_16394,uncharacterized protein,uncharacterized protein,
259,Halorubrum_Sp_AJ67.gene.02217,Halorubrum_Sp_AJ67.gene.02217,-,scaffold00022:24344-25793,ctrl,uv,NOTEST,0,"594,852",inf,0,1,1,no,C472_10914,sensory box protein,sensory box protein,[T] COG0642 Signal transduction histidine kinase
261,Halorubrum_Sp_AJ67.gene.02228,Halorubrum_Sp_AJ67.gene.02228,-,scaffold00022:45920-47057,ctrl,uv,NOTEST,0,"1967,04",inf,0,1,1,no,C472_15914,uncharacterized protein,uncharacterized protein,[S] COG2237 Predicted membrane protein
262,Halorubrum_Sp_AJ67.gene.0224,Halorubrum_Sp_AJ67.gene.0224,-,scaffold00022:742-3151,ctrl,uv,NOTEST,0,"353,156",inf,0,1,1,no,C467_03416,phosphoenolpyruvate synthase,phosphoenolpyruvate synthase,[G] COG0574 Phosphoenolpyruvate synthase/pyruvate phosphate dikinase
